"restaurant_name","cuisine_type","cost_of_the_order","rating","day_of_wk","customer_num_order","rst_num_order","customer_neighbourhood","customer_region","complete_time","rst_num_order_binned","Prediction (rating)"
"Hill Country Fried Chicken","Southern",29.15,4.4,"Sat",1,14,"Washington Heights","Upper Manhattan",58,"Low",4.1625218597549045
"The Meatball Shop","Italian",13,3.7,"Thu",1,132,"Upper West Side","West Side",49,"Very High",3.760928392100768
"Pepe Rosso To Go","Italian",13.73,3.5,"Sun",2,7,"Lower East Side","South Manhattan",49,"Low",3.3540002036799823
"Han Dynasty","Chinese",12.23,3.3,"Sun",13,46,"East Village","South Manhattan",60,"Mid",3.1747585331931454
"Bareburger","American",16.25,3.5,"Sat",2,27,"East Village","South Manhattan",44,"Mid",3.3755164959938506
"The Meatball Shop","Italian",14.31,3.2,"Sun",3,132,"East Harlem","Upper Manhattan",40,"Very High",3.1070639404798768
"Blue Ribbon Sushi Bar & Grill","Japanese",19.4,3.5,"Sat",5,44,"East Village","South Manhattan",48,"Mid",3.373811626567284
"Shake Shack","American",14.12,3.5,"Fri",1,219,"Upper East Side","East Side",59,"Very High",3.67571583237573
"Donburi-ya","Japanese",14.7,3.5,"Sat",2,7,"Hell's Kitchen","West Side",57,"Low",3.425235022267457
"Balthazar Boulangerie","French",15.52,3.1,"Sat",5,10,"Harlem","Upper Manhattan",50,"Low",3.4685470013445876
"Hatsuhana","Japanese",8.97,3.1,"Sun",2,6,"Upper West Side","West Side",51,"Low",3.1069910731734183
"Vanessa's Dumplings","Chinese",29.2,4.1,"Thu",2,13,"Flatiron District","Midtown",57,"Low",4.317452847235999
"RedFarm Broadway","Chinese",11.64,3.3,"Sun",2,59,"Two Bridges","South Manhattan",47,"Mid",3.413108535653482
"Samurai Mama","Japanese",11.64,3.2,"Sat",1,1,"Lower East Side","South Manhattan",39,"Low",3.1250271946869854
"Waverly Diner","American",19.4,3.5,"Sat",2,7,"East Harlem","Upper Manhattan",48,"Low",3.3959958993798587
"Tarallucci e Vino Restaurant","Italian",29.1,4.2,"Thu",3,2,"Midtown","Midtown",61,"Low",4.2397589067802555
"Momoya","Japanese",14.02,2.8,"Mon",2,30,"Midtown","Midtown",54,"Mid",3.4090208761135794
"P.J. Clarke's","American",6.11,3,"Sun",2,15,"Upper West Side","West Side",52,"Low",3.087534152466026
"Blue Ribbon Fried Chicken","American",12.23,3.2,"Sun",1,96,"Upper West Side","West Side",47,"High",3.287493102994843
"Blue Ribbon Fried Chicken","American",12.18,3,"Sun",10,96,"Upper West Side","West Side",54,"High",3.106598041348112
"The Meatball Shop","Italian",24.2,3.7,"Sun",1,132,"Washington Heights","Upper Manhattan",48,"Very High",3.6098466678652246
"The Meatball Shop","Italian",12.18,3.3,"Sun",2,132,"Upper West Side","West Side",44,"Very High",3.274391268329995
"Amma","Indian",17.03,3.8,"Sat",3,4,"East Village","South Manhattan",47,"Low",3.4374840990734388
"The Meatball Shop","Italian",22.26,4,"Tue",4,132,"Midtown","Midtown",56,"Very High",3.858646663096375
"The Meatball Shop","Italian",19.45,3.5,"Fri",1,132,"Midtown","Midtown",63,"Very High",3.789138708229776
"Lantern Thai Kitchen","Thai",21.93,3.5,"Mon",4,4,"Harlem","Upper Manhattan",47,"Low",3.7356057869543586
"Shake Shack","American",15.76,3.4,"Sat",1,219,"Upper West Side","West Side",46,"Very High",3.412890458946053
"ilili Restaurant","Middle Eastern",9.46,3.4,"Thu",13,18,"Lower East Side","South Manhattan",50,"Low",3.36275827205778
"Yama 49","Japanese",12.61,3.6,"Wed",1,5,"Midtown","Midtown",51,"Low",3.5799054564984454
"Blue Ribbon Brooklyn","American",22.85,3.8,"Sat",1,4,"Kips Bay","East Side",42,"Low",3.733566220035514
"P.J. Clarke's","American",12.18,3.4,"Sun",2,15,"Kips Bay","East Side",50,"Low",3.3398537335229292
"RedFarm Broadway","Chinese",12.61,3.2,"Mon",1,59,"East Village","South Manhattan",53,"Mid",3.6837138417794923
"Otto Enoteca Pizzeria","Italian",12.13,3.5,"Sun",1,12,"Upper West Side","West Side",54,"Low",3.455484811722508
"RedFarm Hudson","Chinese",12.13,3.6,"Sat",1,55,"Upper East Side","East Side",42,"Mid",3.530523832934385
"The Meatball Shop","Italian",8.54,3.2,"Mon",2,132,"Kips Bay","East Side",53,"Very High",3.5603508739446315
"Momoya","Japanese",19.35,3.1,"Fri",4,30,"Harlem","Upper Manhattan",53,"Mid",3.381139690250922
"The Smile","American",12.18,3.3,"Sat",2,18,"Upper West Side","West Side",49,"Low",3.3225468693323705
"Parm","Italian",22.8,3.6,"Sun",7,68,"Harlem","Upper Manhattan",55,"High",3.430722228476946
"Shake Shack","American",12.13,2.9,"Sun",5,219,"Flatiron District","Midtown",47,"Very High",3.0071718524590314
"Blue Ribbon Sushi Bar & Grill","Japanese",19.45,4.1,"Wed",6,44,"Hell's Kitchen","West Side",61,"Mid",3.8974771098478556
"RedFarm Hudson","Chinese",12.13,3.3,"Sun",4,55,"Harlem","Upper Manhattan",56,"Mid",3.2600849877857923
"Blue Ribbon Sushi Bar & Grill","Japanese",12.18,3,"Sun",5,44,"East Village","South Manhattan",42,"Mid",2.989890056823498
"Momoya","Japanese",12.13,3.1,"Sat",2,30,"Harlem","Upper Manhattan",43,"Mid",3.007821822869346
"Bareburger","American",12.56,3.1,"Sun",3,27,"Harlem","Upper Manhattan",50,"Mid",3.0757572175134342
"TAO","Japanese",24.3,3.6,"Sun",1,49,"East Village","South Manhattan",46,"Mid",3.559919810368937
"Balthazar Boulangerie","French",29.15,3.4,"Mon",1,10,"Harlem","Upper Manhattan",59,"Low",4.290674047127821
"Shake Shack","American",16.06,3.4,"Sun",1,219,"West Village","South Manhattan",47,"Very High",3.284565004511828
"RedFarm Broadway","Chinese",24.3,3.9,"Sun",1,59,"East Village","South Manhattan",56,"Mid",3.882765584085817
"Chipotle Mexican Grill","Mexican",9.6,3.2,"Sat",1,23,"Upper West Side","West Side",49,"Mid",3.2723976765344234
"The Meatball Shop","Italian",19.4,3.4,"Sun",3,132,"Harlem","Upper Manhattan",45,"Very High",3.306480195923423
"Blue Ribbon Fried Chicken","American",29.1,3.6,"Sat",8,96,"Hell's Kitchen","West Side",43,"High",3.648608685004767
"Vanessa's Dumpling House","Chinese",12.18,3.4,"Sun",1,9,"Nolita","South Manhattan",45,"Low",3.418967899019655
"RedFarm Broadway","Chinese",21.39,3.6,"Sun",4,59,"Nolita","South Manhattan",47,"Mid",3.681824056321245
"Bubby's","American",24.25,3.6,"Sun",8,3,"Upper West Side","West Side",62,"Low",3.6306574130640756
"RedFarm Hudson","Chinese",32.93,4.4,"Sat",3,55,"East Village","South Manhattan",63,"Mid",4.279489695850391
"RedFarm Hudson","Chinese",14.07,3.9,"Tue",2,55,"Hell's Kitchen","West Side",52,"Mid",3.802859811909031
"Woorijip","Korean",8.25,2.9,"Sun",1,1,"Hell's Kitchen","West Side",52,"Low",3.0671936006288614
"The Smile","American",19.4,3.4,"Fri",1,18,"East Village","South Manhattan",53,"Low",3.6695490367336756
"Shake Shack","American",12.18,3.2,"Sat",2,219,"Midtown","Midtown",51,"Very High",3.195827658719864
"The Meatball Shop","Italian",14.94,3.8,"Sat",1,132,"Chelsea","West Side",57,"Very High",3.6693014758937865
"RedFarm Broadway","Chinese",14.26,3.7,"Sat",2,59,"Greenwich Village","South Manhattan",52,"Mid",3.622103154872805
"The Meatball Shop","Italian",12.18,3.5,"Sun",2,132,"Lower East Side","South Manhattan",53,"Very High",3.351070152594613
"Rubirosa","Italian",29.1,4,"Sat",6,37,"Harlem","Upper Manhattan",58,"Mid",3.770314074068247
"Rubirosa","Italian",12.56,3.5,"Sat",5,37,"East Village","South Manhattan",48,"Mid",3.2810622427964082
"Blue Ribbon Sushi","Japanese",9.17,3.2,"Sat",5,119,"Upper West Side","West Side",53,"High",3.1279994032210974
"Lucky's Famous Burgers","American",16.2,3.6,"Sat",2,6,"Hell's Kitchen","West Side",59,"Low",3.6164409226339878
"Five Guys Burgers and Fries","American",14.12,4.1,"Wed",2,29,"East Village","South Manhattan",55,"Mid",3.832929547546331
"Haveli Indian Restaurant","Indian",5.72,3.3,"Sun",2,2,"Hell's Kitchen","West Side",50,"Low",3.0680020368247303
"Blue Ribbon Fried Chicken","American",21.34,3.4,"Sun",5,96,"Midtown","Midtown",58,"High",3.472976789638632
"Shake Shack","American",6.79,3.1,"Sun",2,219,"Upper East Side","East Side",45,"Very High",3.08919372911442
"Blue Ribbon Fried Chicken","American",12.18,3.3,"Sat",5,96,"Upper West Side","West Side",51,"High",3.2909070119738453
"Bareburger","American",12.18,3.5,"Sat",1,27,"East Village","South Manhattan",51,"Mid",3.3542254960583824
"Dos Caminos","Mexican",6.11,3,"Sun",2,8,"Upper East Side","East Side",47,"Low",3.0770557582236107
"Chipotle Mexican Grill","Mexican",14.16,2.8,"Mon",1,23,"Upper West Side","West Side",46,"Mid",3.5350897496465303
"Shake Shack","American",5.68,3.2,"Sun",1,219,"Hell's Kitchen","West Side",61,"Very High",3.1688351657640097
"da Umberto","Italian",12.27,3.7,"Thu",1,3,"Hell's Kitchen","West Side",50,"Low",3.7164443946459103
"The Meatball Shop","Italian",20.18,3.9,"Sun",1,132,"East Village","South Manhattan",58,"Very High",3.6925872787426304
"Shake Shack","American",14.02,3.5,"Sat",1,219,"SoHo","South Manhattan",47,"Very High",3.3929598428955017
"Blue Ribbon Sushi Bar & Grill","Japanese",16.2,2.9,"Mon",1,44,"Midtown","Midtown",54,"Mid",3.5177375201950816
"Dirty Bird To Go","American",15.57,3.2,"Sun",1,3,"Midtown","Midtown",54,"Low",3.3199422785856285
"Mission Cantina","Mexican",14.45,3.2,"Sun",5,5,"Upper West Side","West Side",56,"Low",3.3166708986099582
"Shake Shack","American",8.15,3.3,"Sat",1,219,"Upper East Side","East Side",43,"Very High",3.2134405301787576
"The Meatball Shop","American",29.25,3.6,"Sun",3,132,"Chelsea","West Side",40,"Very High",3.7361231179477503
"Parm","Italian",8.78,3.4,"Sun",2,68,"Upper East Side","East Side",49,"High",3.318843929082039
"Sushi of Gari","Japanese",15.96,3,"Sun",4,16,"Flatiron District","Midtown",45,"Low",3.1440488530526776
"Tamarind TriBeCa","Indian",8.59,3.1,"Mon",3,27,"Midtown","Midtown",63,"Mid",3.4517656482906474
"P.J. Clarke's","American",15.62,4,"Tue",1,15,"East Village","South Manhattan",59,"Low",3.7682177433755353
"Tortaria","Mexican",13,3.6,"Wed",1,4,"Harlem","Upper Manhattan",45,"Low",3.5330267406138405
"RedFarm Hudson","Chinese",12.23,3.3,"Sun",1,55,"Lower East Side","South Manhattan",43,"Mid",3.353382136159972
"Cafe Habana","Mexican",25.22,4.4,"Wed",3,16,"East Village","South Manhattan",60,"Low",4.21101960277231
"Blue Ribbon Sushi Bar & Grill","Japanese",5.87,3,"Sun",2,44,"Lower East Side","South Manhattan",51,"Mid",2.9883672985254393
"Hill Country Fried Chicken","Southern",24.2,3.9,"Sat",5,14,"Upper West Side","West Side",40,"Low",3.805148936229306
"Shake Shack","American",19.45,3.2,"Fri",2,219,"Harlem","Upper Manhattan",52,"Very High",3.4624630661353035
"Shake Shack","American",12.18,3.3,"Sat",3,219,"Upper West Side","West Side",51,"Very High",3.2961936980223894
"Lucky's Famous Burgers","American",6.01,3.2,"Sun",2,6,"Upper East Side","East Side",49,"Low",3.191043373142782
"Han Dynasty","Chinese",21.93,3.7,"Sat",1,46,"Upper West Side","West Side",44,"Mid",3.7702159144710166
"Parm","Italian",5.92,3.2,"Sat",1,68,"Harlem","Upper Manhattan",46,"High",3.015887029139938
"Cafe Mogador","Middle Eastern",24.2,4,"Sun",1,18,"Nolita","South Manhattan",54,"Low",4.003946706785267
"Blue Ribbon Sushi","Japanese",15.76,3.2,"Sun",3,119,"Harlem","Upper Manhattan",56,"High",3.176778573700751
"Sushi Samba","Japanese",6.11,3.2,"Sat",4,11,"Chelsea","West Side",57,"Low",3.1817980882780663
"Vanessa's Dumpling House","Chinese",5.72,2.8,"Sun",3,9,"Morningside Heights","Upper Manhattan",41,"Low",2.9306083721363194
"Shake Shack","American",19.4,3.6,"Sun",1,219,"Upper East Side","East Side",48,"Very High",3.5700958314606486
"Shake Shack","American",8.49,3,"Fri",2,219,"Flatiron District","Midtown",65,"Very High",3.3382204515375724
"Shake Shack","American",32.93,4,"Sun",2,219,"Upper West Side","West Side",57,"Very High",4.007284543040985
"Shake Shack","American",12.23,3.1,"Sun",2,219,"Washington Heights","Upper Manhattan",47,"Very High",3.0671820609081846
"Osteria Morini","Italian",9.17,3.2,"Sun",3,14,"Hell's Kitchen","West Side",47,"Low",3.18074989963591
"The Meatball Shop","Italian",11.69,3.2,"Sun",1,132,"Midtown","Midtown",51,"Very High",3.2415681952166557
"Pepe Rosso To Go","Italian",24.2,3.6,"Sun",1,7,"East Harlem","Upper Manhattan",46,"Low",3.5630101051594063
"Sushi of Gari Tribeca","Japanese",9.85,3.2,"Sat",3,24,"West Village","South Manhattan",43,"Mid",2.991182649476747
"Vanessa's Dumplings","Chinese",25.22,3.5,"Fri",1,13,"Midtown","Midtown",56,"Low",3.958604651457479
"Bubby's","American",22.75,3.5,"Sun",3,3,"Chelsea","West Side",48,"Low",3.605015153770168
"Blue Ribbon Sushi","Japanese",6.84,3,"Sat",4,119,"Harlem","Upper Manhattan",50,"High",2.855781317184068
"Blue Ribbon Sushi","Japanese",24.3,3.8,"Sun",1,119,"Murray Hill","East Side",53,"High",3.7175403528036064
"Momoya","Japanese",19.35,3.3,"Sun",1,30,"Midtown","Midtown",55,"Mid",3.4036538252331177
"Shake Shack","American",12.13,3.4,"Tue",3,219,"Midtown","Midtown",49,"Very High",3.3633451731028825
"Burger Joint","American",9.02,3.6,"Tue",1,12,"Upper West Side","West Side",53,"Low",3.5131334563632755
"ilili Restaurant","Middle Eastern",9.17,3.3,"Sat",5,18,"Hell's Kitchen","West Side",45,"Low",3.2447527351199708
"Pylos","Mediterranean",19.4,4,"Sat",5,5,"West Village","South Manhattan",57,"Low",3.656240241817774
"Room Service","Thai",6.69,4.1,"Wed",1,3,"Theater District","Midtown",57,"Low",3.769490534660622
"Blue Ribbon Sushi","Japanese",5.82,3.3,"Sun",2,119,"Upper East Side","East Side",61,"High",3.2141023652071516
"Sarabeth's Restaurant","American",12.08,3.3,"Sun",3,7,"East Village","South Manhattan",54,"Low",3.22929151464807
"Shake Shack","American",15.76,3.5,"Sat",3,219,"Upper West Side","West Side",56,"Very High",3.474030204118005
"Blue Ribbon Fried Chicken","American",33.03,4.2,"Sat",1,96,"Upper West Side","West Side",58,"High",4.179000619664266
"Blue Ribbon Sushi","Japanese",24.25,3.7,"Sat",1,119,"Upper West Side","West Side",47,"High",3.670383447228576
"Shake Shack","American",12.13,3.2,"Sun",3,219,"Chelsea","West Side",49,"Very High",3.2416713083243454
"Sarabeth's East","American",5.72,3.2,"Sun",5,7,"Kips Bay","East Side",59,"Low",3.185928308478137
"Xe May Sandwich Shop","Vietnamese",7.96,3.2,"Sat",2,2,"Harlem","Upper Manhattan",54,"Low",3.397566190775863
"Hibino","Japanese",14.02,3.3,"Sat",1,1,"Upper West Side","West Side",43,"Low",3.267959533613416
"The Kati Roll Company","Indian",14.07,3.6,"Sun",2,16,"East Village","South Manhattan",50,"Low",3.362577144332467
"Cafe China","Chinese",21.83,3.8,"Sat",2,6,"East Village","South Manhattan",47,"Low",3.7371459808503156
"Hill Country Fried Chicken","Southern",29.15,4.1,"Sun",1,14,"Chinatown","South Manhattan",37,"Low",3.8935508582847556
"Shake Shack","American",22.26,3.6,"Sun",1,219,"East Village","South Manhattan",49,"Very High",3.54677903979871
"Yama Japanese Restaurant","Japanese",5.82,3.3,"Sat",1,18,"Upper West Side","West Side",60,"Low",3.226173784698201
"Blue Ribbon Fried Chicken","American",29.1,3.9,"Sun",1,96,"Chelsea","West Side",58,"High",4.020449929435561
"The Smile","American",13.39,3.2,"Sat",3,18,"West Village","South Manhattan",36,"Low",3.10170992867182
"Nobu Next Door","Japanese",9.7,3.4,"Sat",2,42,"Chelsea","West Side",59,"Mid",3.3589761212659988
"Dos Caminos","Mexican",22.36,3.6,"Sun",1,8,"Lower East Side","South Manhattan",56,"Low",3.6314326980580725
"The Meatball Shop","Italian",12.13,3.8,"Thu",1,132,"Chelsea","West Side",54,"Very High",3.837166262974869
"Bareburger","American",6.07,2.8,"Sat",1,27,"Midtown","Midtown",38,"Mid",2.9099433319157897
"Blue Ribbon Fried Chicken","American",24.3,3.8,"Sat",4,96,"Gramercy","East Side",48,"High",3.8164089296045147
"Yama Japanese Restaurant","Japanese",8.78,3.2,"Sun",1,18,"Lower East Side","South Manhattan",50,"Low",3.099171893659972
"Osteria Morini","Italian",24.25,4.1,"Thu",2,14,"Lower East Side","South Manhattan",46,"Low",4.051757441189943
"RedFarm Broadway","Chinese",20.18,4.4,"Wed",2,59,"East Village","South Manhattan",56,"Mid",4.162286636353455
"Cafe Habana","Mexican",4.85,2.7,"Sun",1,16,"Midtown","Midtown",50,"Low",2.946224971576078
"RedFarm Broadway","Chinese",6.06,3.1,"Sun",2,59,"Chelsea","West Side",50,"Mid",3.267703942256637
"Waverly Diner","American",6.84,3.1,"Sat",4,7,"NoHo","South Manhattan",42,"Low",3.026376725721067
"Mira Sushi","Japanese",13.05,3.5,"Sat",1,2,"Harlem","Upper Manhattan",62,"Low",3.273306180168458
"Vanessa's Dumpling House","Chinese",5.92,3.3,"Fri",1,9,"Tribeca","South Manhattan",62,"Low",3.569658385511038
"Shake Shack","American",12.13,3.7,"Tue",1,219,"Harlem","Upper Manhattan",56,"Very High",3.446329826023697
"Shake Shack","American",12.18,3,"Mon",2,219,"Upper West Side","West Side",54,"Very High",3.509479807342663
"Five Guys Burgers and Fries","American",29.15,3.5,"Sun",2,29,"Upper West Side","West Side",36,"Mid",3.698982471197156
"Blue Ribbon Fried Chicken","American",8.1,2.9,"Sun",10,96,"Chelsea","West Side",55,"High",3.0291573766930013
"Shake Shack","American",7.23,3.2,"Sat",1,219,"Chelsea","West Side",47,"Very High",3.188711293121584
"Boqueria","Spanish",12.66,3.3,"Sat",3,9,"East Village","South Manhattan",57,"Low",3.696368520429994
"The Meatball Shop","Italian",12.23,3.6,"Sat",3,132,"Upper West Side","West Side",59,"Very High",3.5002813266074093
"Shake Shack","American",9.07,3.6,"Thu",2,219,"Upper East Side","East Side",53,"Very High",3.630529661320964
"ilili Restaurant","Middle Eastern",6.02,3.3,"Fri",2,18,"Gramercy","East Side",56,"Low",3.5835877772286913
"Five Guys Burgers and Fries","American",14.12,3.5,"Sat",1,29,"Hell's Kitchen","West Side",54,"Mid",3.5049873141245267
"Melt Shop","American",21.93,3.7,"Sun",2,11,"Gramercy","East Side",48,"Low",3.681793177792503
"Jack's Wife Freda","Mediterranean",16.15,3.8,"Sun",1,25,"West Village","South Manhattan",48,"Mid",3.457972852569888
"Shake Shack","American",7.08,3.2,"Sun",2,219,"Kips Bay","East Side",48,"Very High",3.1233432201786107
"Momoya","Japanese",32.93,3.9,"Fri",1,30,"Chinatown","South Manhattan",55,"Mid",4.04751535450805
"Blue Ribbon Fried Chicken","American",12.13,3,"Sun",3,96,"Harlem","Upper Manhattan",46,"High",3.025074623696816
"S'MAC","American",15.57,3.6,"Sat",5,12,"Hell's Kitchen","West Side",62,"Low",3.4964645902251834
"The Meatball Shop","Italian",29.15,4.2,"Sat",1,132,"East Village","South Manhattan",53,"Very High",4.002685346819038
"S'MAC","American",15.47,4.2,"Wed",1,12,"Upper West Side","West Side",63,"Low",4.00941225122474
"S'MAC","American",12.37,3.5,"Sat",1,12,"Chelsea","West Side",58,"Low",3.522048454585059
"Tamarind TriBeCa","Indian",16.49,4.1,"Thu",1,27,"Upper West Side","West Side",59,"Mid",4.000651833764292
"Blue Ribbon Fried Chicken","American",24.3,3.4,"Fri",3,96,"Chelsea","West Side",47,"High",3.820405928500233
"The Meatball Shop","Italian",14.84,3.8,"Sat",2,132,"Kips Bay","East Side",48,"Very High",3.5601087635283752
"Yama Japanese Restaurant","Japanese",25.27,3.4,"Sun",2,18,"East Harlem","Upper Manhattan",46,"Low",3.4363010498783875
"The Meatball Shop","Italian",17.08,3.5,"Thu",5,132,"Midtown","Midtown",48,"Very High",3.6370612149387314
"Blue Ribbon Fried Chicken","American",22.31,3.9,"Thu",1,96,"Washington Heights","Upper Manhattan",55,"High",3.9480848719910795
"Dos Caminos","Mexican",12.08,2.7,"Mon",3,8,"Harlem","Upper Manhattan",52,"Low",3.25069092905568
"RedFarm Broadway","Chinese",12.61,3.6,"Sat",3,59,"Upper East Side","East Side",49,"Mid",3.5588365305060496
"Blue Ribbon Sushi Izakaya","Japanese",13.1,3.7,"Wed",5,29,"Harlem","Upper Manhattan",52,"Mid",3.472072832363578
"RedFarm Hudson","Chinese",12.13,3.6,"Sun",1,55,"Gramercy","East Side",57,"Mid",3.6809232917872863
"Shake Shack","American",8.25,3.2,"Sat",1,219,"Hell's Kitchen","West Side",45,"Very High",3.136363937896573
"Blue Ribbon Sushi Bar & Grill","Japanese",16.39,3.2,"Sat",3,44,"Midtown","Midtown",49,"Mid",3.257585834046697
"J. G. Melon","American",12.66,3.4,"Sat",1,15,"East Village","South Manhattan",43,"Low",3.2426856909571837
"Mamoun's Falafel","Mediterranean",9.07,3.4,"Sun",1,7,"Upper West Side","West Side",44,"Low",3.2586791316578854
"Hummus Place","Middle Eastern",16.15,3.7,"Sat",3,3,"Harlem","Upper Manhattan",58,"Low",3.508993593957293
"Nobu Next Door","Japanese",29.29,4.1,"Thu",3,42,"SoHo","South Manhattan",54,"Mid",4.192697519052778
"Cafeteria","American",20.47,3.4,"Fri",2,9,"Upper West Side","West Side",56,"Low",3.796972901417778
"Tarallucci e Vino Restaurant","Italian",11.59,2.9,"Sun",3,2,"Flatiron District","Midtown",36,"Low",3.0155114078167182
"The Kati Roll Company","Indian",24.35,4.6,"Tue",1,16,"Hell's Kitchen","West Side",62,"Low",4.1959527057810915
"Sushi of Gari 46","Japanese",16.44,3.3,"Sat",4,37,"Harlem","Upper Manhattan",51,"Mid",3.210939819689506
